,num_words,num_unique_words,num_stopwords,num_links,num_unique_domains,num_email_addresses,num_spelling_errors,num_urgent_keywords,label
508555,108,73,34,3,1,1,7,0,1
508556,43,33,5,0,0,0,9,0,1
508559,1722,671,585,0,0,0,44,2,1
508565,86,71,15,0,0,0,14,0,1
508568,46,38,9,0,0,0,9,0,1
508570,219,145,63,6,5,3,26,2,1
508572,1621,561,571,0,0,0,35,1,1
508573,128,102,43,0,0,0,9,0,1
508574,296,179,89,0,0,0,6,0,1
508577,446,235,133,6,2,1,9,1,1
508579,66,64,2,0,0,0,0,0,1
508580,296,155,93,0,0,0,13,0,1
508581,167,126,56,0,0,0,7,0,1
508584,56,45,16,0,0,0,1,0,1
508585,157,153,8,0,0,0,15,0,1
508586,129,100,28,0,0,0,10,0,1
508588,27,24,5,0,0,0,5,0,1
508590,377,221,99,0,0,0,28,1,1
508597,191,169,4,0,0,0,22,1,1
508598,27,22,4,0,0,0,2,0,1
508599,92,80,22,0,0,0,28,0,1
508601,1370,535,473,0,0,0,134,2,1
508603,139,100,38,0,0,0,3,0,1
508605,369,208,148,0,0,0,3,2,1
508610,73,66,7,0,0,0,17,0,1
508611,1068,413,456,0,0,1,9,2,1
508617,655,351,243,0,0,0,11,0,1
508620,210,120,61,6,3,0,10,0,1
508621,135,103,40,0,0,0,19,0,1
508622,319,316,13,0,0,0,280,0,1
508623,179,128,68,0,0,0,6,0,1
508624,90,75,21,0,0,1,15,0,1
508627,75,72,9,0,0,0,0,0,1
508628,173,97,57,3,2,0,4,0,1
508629,2730,815,981,2,2,0,18,0,1
508632,47,39,18,0,0,0,0,0,1
508633,96,71,17,0,0,1,10,0,1
508641,495,271,167,0,0,0,2,0,1
508643,1068,497,305,6,6,0,41,2,1
508645,38,35,5,0,0,0,7,0,1
508647,12,12,5,0,0,0,3,0,1
508649,42,41,7,0,0,0,2,2,1
508650,300,291,9,0,0,0,46,0,1
508651,102,77,37,0,0,0,10,0,1
508653,78,60,26,1,1,1,9,0,1
508659,58,45,14,0,0,0,5,0,1
508666,318,207,104,0,0,0,38,0,1
508670,312,206,79,0,0,0,21,1,1
508672,104,65,30,3,1,0,4,0,1
508675,67,65,10,0,0,0,7,0,1
508677,23,22,5,0,0,0,1,1,1
508679,27,26,2,0,0,0,5,0,1
508681,117,88,29,0,0,0,10,0,1
508684,63,58,11,0,0,0,7,0,1
508685,203,149,71,0,0,0,11,0,1
508686,714,319,247,0,0,0,46,0,1
508687,530,302,167,3,3,2,35,1,1
508688,55,55,4,0,0,0,17,0,1
508691,90,68,31,0,0,0,1,1,1
508692,393,204,163,4,4,2,20,0,1
508693,119,82,46,0,0,0,4,1,1
508695,150,96,54,0,0,0,3,2,1
508697,131,99,41,0,0,0,6,0,1
508703,482,276,160,0,0,1,24,1,1
508709,451,256,152,0,0,0,12,1,1
508711,13,12,2,0,0,0,6,0,1
508714,54,37,2,0,0,0,9,0,1
508716,27,26,7,0,0,0,5,0,1
508717,737,278,127,5,4,3,75,1,1
508718,11,10,2,0,0,0,2,0,1
508719,45,38,15,0,0,0,2,0,1
508720,395,173,164,0,0,0,10,1,1
508723,89,64,31,0,0,0,0,0,1
508726,54,49,13,0,0,0,3,0,1
508728,489,249,199,0,0,0,27,2,1
508729,544,290,153,0,0,0,30,0,1
508730,63,60,15,0,0,0,28,0,1
508736,14,13,3,0,0,0,1,0,1
508741,27,24,9,0,0,0,2,0,1
508743,83,70,21,0,0,0,5,0,1
508744,658,348,207,0,0,0,85,0,1
508745,102,62,14,6,2,1,20,0,1
508746,58,49,2,0,0,0,24,0,1
508747,493,284,159,0,0,0,89,0,1
508748,342,230,81,0,0,0,36,0,1
508750,37,33,7,0,0,0,10,0,1
508751,138,132,5,0,0,0,21,0,1
508752,44,43,1,0,0,0,1,0,1
508754,173,136,50,0,0,0,12,0,1
508755,74,64,20,0,0,0,8,0,1
508760,132,107,25,0,0,0,4,0,1
508761,46,40,16,0,0,0,0,0,1
508762,253,179,70,0,0,0,2,0,1
508763,73,62,18,0,0,0,5,0,1
508765,157,97,61,0,0,0,7,0,1
508766,85,70,23,0,0,0,5,0,1
508768,108,70,40,0,0,0,8,0,1
508771,574,296,171,0,0,0,16,3,1
508774,266,156,89,0,0,0,21,0,1
508783,529,243,220,0,0,0,19,2,1
508789,129,93,25,0,0,0,11,1,1
508791,388,235,105,0,0,0,35,0,1
508793,62,44,14,0,0,0,4,0,1
508794,358,181,51,0,0,0,19,0,1
508802,106,75,36,0,0,0,7,0,1
508804,388,242,106,0,0,0,39,0,1
508810,584,299,171,0,0,0,20,3,1
508811,324,197,63,0,0,0,67,1,1
508812,48,47,10,0,0,0,8,0,1
508813,222,123,56,0,0,0,12,1,1
508815,79,69,14,0,0,0,14,0,1
508818,44,42,7,0,0,0,2,0,1
508820,440,203,157,6,6,0,20,0,1
508821,1136,283,56,0,0,0,370,0,1
508822,312,181,100,2,1,0,8,1,1
508823,125,90,39,0,0,0,3,0,1
508824,63,60,8,0,0,0,11,0,1
508825,20,12,7,0,0,0,1,0,1
508827,43,41,2,0,0,0,10,0,1
508828,133,94,46,0,0,0,2,0,1
508829,47,38,17,0,0,0,2,0,1
508830,23,23,4,0,0,0,3,0,1
508838,150,101,49,0,0,0,10,0,1
508840,298,181,89,0,0,0,8,0,1
508842,262,181,60,2,2,3,20,0,1
508844,129,88,34,0,0,0,13,0,1
508846,171,112,44,0,0,0,25,0,1
508847,280,206,79,0,0,0,11,1,1
508848,114,69,44,0,0,0,4,1,1
508856,229,141,77,0,0,0,3,0,1
508857,180,106,35,0,0,0,27,0,1
508864,69,53,20,0,0,0,2,0,1
508865,31,29,5,0,0,0,3,0,1
508870,12,11,1,0,0,0,6,0,1
508876,142,96,54,0,0,0,5,0,1
508877,174,114,53,0,0,0,3,1,1
508879,83,68,22,0,0,0,5,0,1
508880,68,63,17,0,0,0,1,1,1
508881,155,111,48,0,0,0,9,0,1
508884,102,68,6,0,0,0,26,0,1
508886,101,76,8,3,3,3,43,0,1
508889,105,72,29,3,1,0,4,0,1
508890,82,61,17,0,0,0,14,0,1
508892,85,66,24,0,0,0,8,0,1
508893,37,27,10,0,0,0,5,0,1
508895,296,170,100,0,0,0,5,0,1
508896,442,232,174,0,0,0,12,2,1
508898,56,46,19,0,0,0,3,0,1
508901,156,96,45,0,0,0,3,0,1
508903,9,9,3,0,0,0,1,0,1
508910,9,9,4,0,0,0,0,0,1
508912,3090,790,1264,0,0,0,38,0,1
508918,104,69,47,0,0,0,1,1,1
508919,167,133,42,0,0,0,20,1,1
508920,61,50,17,0,0,0,3,0,1
508921,73,67,17,0,0,0,10,1,1
508926,1264,510,424,1,1,0,62,1,1
508927,42,31,14,0,0,0,1,0,1
508931,64,41,11,0,0,0,6,0,1
508932,87,66,35,0,0,0,1,0,1
508934,910,359,303,0,0,1,5,1,1
508935,230,142,76,0,0,0,7,0,1
508936,90,75,21,0,0,1,15,0,1
508938,319,191,87,0,0,0,31,0,1
508940,71,59,19,0,0,0,15,0,1
508945,488,282,158,0,0,0,85,0,1
508951,53,51,8,0,0,0,0,0,1
508952,186,123,56,0,0,0,4,0,1
508959,985,440,353,0,0,0,97,2,1
508962,543,314,171,0,0,0,91,0,1
508966,501,491,10,0,0,0,44,0,1
508974,58,52,15,0,0,0,6,0,1
508977,46,37,11,0,0,0,0,0,1
508978,24,23,6,2,1,0,1,0,1
508980,74,51,29,0,0,0,2,0,1
508982,52,47,13,0,0,0,3,0,1
508983,103,78,30,0,0,0,7,3,1
508985,66,60,8,0,0,0,12,0,1
508986,13,13,5,0,0,0,1,0,1
508987,515,248,141,0,0,0,20,1,1
508990,541,267,217,0,0,0,19,2,1
508991,156,103,58,1,1,0,1,1,1
508992,184,116,59,0,0,0,2,1,1
508993,940,439,318,0,0,0,28,2,1
508995,115,70,42,0,0,0,9,0,1
508996,23,20,1,0,0,0,4,0,1
508997,263,152,83,0,0,0,22,0,1
508999,51,48,13,0,0,0,10,0,1
509001,109,68,44,0,0,0,0,1,1
509003,136,95,39,0,0,0,3,0,1
509004,58,48,17,0,0,0,0,0,1
509006,157,105,57,0,0,0,9,1,1
509009,363,212,112,0,0,0,9,0,1
509010,95,68,33,0,0,0,0,1,1
509011,131,86,37,0,0,0,4,0,1
509014,66,55,22,0,0,0,2,0,1
509015,132,116,24,0,0,0,5,0,1
509017,102,74,31,0,0,0,2,0,1
509020,4002,905,1633,0,0,0,41,2,1
509021,21,21,2,0,0,0,7,0,1
509022,39,35,13,0,0,0,1,0,1
509023,102,75,39,2,2,0,4,0,1
509026,75,53,23,0,0,0,3,0,1
509028,324,197,63,0,0,0,68,1,1
509029,289,283,9,0,0,0,32,0,1
509032,87,63,32,0,0,0,8,0,1
509041,131,80,46,4,2,0,8,0,1
509047,977,490,303,0,0,0,150,2,1
509049,278,192,103,0,0,0,15,0,1
509050,110,73,36,0,0,0,10,0,1
509052,40,34,13,0,0,0,2,0,1
509053,194,104,68,0,0,0,19,0,1
509055,99,72,17,0,0,0,14,0,1
509056,14,14,4,0,0,0,1,0,1
509058,45,37,14,0,0,0,1,1,1
509060,134,105,22,0,0,0,8,0,1
509061,882,406,298,0,0,0,42,2,1
509065,85,66,24,0,0,0,11,0,1
509069,194,125,64,2,1,0,4,0,1
509072,131,103,21,2,1,1,10,0,1
509075,134,101,44,0,0,0,12,0,1
509078,1688,539,648,0,0,0,11,2,1
509079,62,49,18,0,0,0,3,0,1
509080,359,221,93,2,2,2,21,0,1
509084,27,24,9,0,0,0,3,0,1
509088,124,80,39,2,1,0,2,1,1
509090,24,19,3,0,0,0,13,0,1
509093,11,11,1,0,0,0,3,0,1
509098,124,72,15,7,3,3,28,0,1
509105,2264,786,700,0,0,0,119,3,1
509108,299,188,92,0,0,0,12,0,1
509111,6,6,2,0,0,0,0,0,1
509115,205,137,74,0,0,0,12,0,1
509117,94,69,42,0,0,0,0,0,1
509122,30,26,10,0,0,0,0,0,1
509123,1562,625,499,0,0,0,84,1,1
509124,23,19,8,1,1,1,3,0,1
509127,223,145,58,1,1,1,17,0,1
509128,30,28,1,0,0,0,11,0,1
509130,140,95,53,0,0,0,3,0,1
509135,147,99,29,0,0,0,3,0,1
509136,67,57,19,0,0,0,7,0,1
509137,65,59,15,0,0,0,15,1,1
509140,701,321,126,0,0,0,157,1,1
509141,79,63,22,0,0,0,4,0,1
509143,833,394,259,0,0,0,94,0,1
509150,59,44,23,0,0,0,4,0,1
509151,2601,697,1059,6,6,2,35,1,1
509152,65,51,18,0,0,0,3,0,1
509153,64,51,14,0,0,0,3,0,1
509155,101,86,23,0,0,0,9,2,1
509160,103,91,14,0,0,0,11,0,1
509165,492,285,158,0,0,0,91,0,1
509166,40,38,7,0,0,0,0,0,1
509167,104,103,1,0,0,0,10,0,1
509168,48,44,0,0,0,0,29,0,1
509172,97,69,47,0,0,0,2,0,1
509177,71,60,12,0,0,0,17,0,1
509180,53,50,9,0,0,0,13,0,1
509182,39,38,14,0,0,0,0,0,1
509186,128,97,18,0,0,0,29,0,1
509193,1003,402,370,0,0,0,17,2,1
509194,172,128,51,0,0,0,17,0,1
509195,77,65,23,0,0,0,11,1,1
509201,101,63,45,0,0,0,2,1,1
509204,203,133,71,0,0,0,13,0,1
509208,14,14,4,0,0,0,0,0,1
509209,88,73,20,0,0,0,19,0,1
509213,93,74,29,0,0,0,3,0,1
509215,187,91,56,7,4,4,21,0,1
509216,350,186,134,0,0,0,4,1,1
509218,125,73,51,0,0,2,10,0,1
509219,47,41,9,0,0,0,10,0,1
509220,59,52,17,0,0,0,3,0,1
509221,56,45,5,0,0,0,7,0,1
509222,4,4,0,0,0,0,0,0,1
509225,109,71,40,0,0,0,10,0,1
509227,39,37,8,0,0,0,3,0,1
509228,8,8,0,0,0,0,4,0,1
509231,93,85,18,0,0,0,17,0,1
509234,34,34,1,0,0,0,6,0,1
509236,151,110,56,0,0,0,16,0,1
509243,155,100,66,0,0,0,6,1,1
509245,119,83,35,0,0,0,3,2,1
509247,37,35,6,0,0,0,4,0,1
509250,611,349,170,5,4,1,47,0,1
509253,114,87,24,0,0,0,5,0,1
509254,150,79,4,0,0,0,31,0,1
509256,125,98,33,0,0,0,7,0,1
509260,169,97,76,0,0,0,0,1,1
509262,58,53,9,0,0,0,0,0,1
509266,107,80,31,0,0,0,1,0,1
509268,53,47,11,0,0,0,2,0,1
509269,385,213,147,3,3,1,17,1,1
509273,103,70,27,3,3,1,13,0,1
509276,7,7,1,0,0,0,0,0,1
509277,150,99,29,0,0,0,8,0,1
509281,18,17,7,0,0,0,1,0,1
509282,105,77,27,0,0,0,16,0,1
509284,280,178,101,0,0,0,14,0,1
509287,68,59,17,0,0,1,3,1,1
509288,73,62,12,0,0,0,18,0,1
509290,189,129,51,3,3,1,20,1,1
509294,27,24,9,0,0,0,3,0,1
509296,541,259,230,0,0,0,16,3,1
509297,40,36,9,0,0,0,1,0,1
509299,144,115,32,3,2,0,21,0,1
509300,27,24,9,0,0,0,2,0,1
509301,53,43,18,0,0,0,1,0,1
509306,1039,386,356,0,0,0,20,1,1
509308,90,72,21,0,0,0,9,0,1
509309,73,71,5,0,0,0,3,0,1
509316,58,47,23,0,0,0,9,0,1
509317,35,34,0,0,0,0,1,0,1
509322,320,166,97,6,5,0,17,1,1
509323,38,36,5,0,0,0,12,0,1
509324,190,131,63,0,0,0,18,1,1
509330,48,47,1,0,0,0,2,0,1
509331,36,30,12,1,1,0,3,0,1
509336,339,202,102,0,0,0,11,1,1
509341,23,22,4,0,0,0,6,0,1
509342,117,87,26,0,0,0,10,1,1
509344,66,54,23,0,0,0,4,0,1
509345,131,80,46,4,2,0,8,0,1
509347,134,94,31,0,0,0,7,0,1
509349,26,22,4,0,0,0,12,0,1
509356,216,139,75,0,0,0,12,0,1
509359,679,202,319,0,0,3,5,0,1
509362,37,31,8,0,0,0,4,0,1
509364,14,14,4,0,0,0,0,0,1
509365,363,148,151,0,0,0,30,1,1
509366,128,95,35,0,0,0,13,0,1
509367,87,62,30,0,0,0,13,0,1
509371,89,68,31,0,0,0,8,0,1
509372,77,60,27,0,0,0,8,0,1
509373,148,104,36,0,0,0,8,1,1
509374,121,75,42,1,1,0,4,0,1
509375,315,182,100,0,0,0,20,0,1
509379,109,91,21,0,0,0,17,1,1
509380,72,71,3,0,0,0,30,0,1
509382,230,142,33,0,0,0,58,0,1
509384,66,55,22,0,0,0,2,0,1
509387,43,35,0,0,0,0,16,0,1
509388,159,155,10,0,0,0,70,0,1
509391,73,56,30,0,0,0,2,0,1
509393,283,155,85,0,0,0,15,2,1
509394,93,62,39,0,0,0,0,1,1
509395,291,213,72,0,0,0,53,0,1
509396,275,163,75,4,4,0,14,1,1
509397,87,66,35,0,0,0,1,0,1
509403,346,186,118,0,0,0,12,1,1
509408,123,90,37,1,1,0,6,0,1
509413,306,297,10,0,0,0,38,0,1
509416,123,90,37,1,1,0,6,0,1
509419,553,244,233,0,0,0,19,1,1
509425,402,260,150,0,0,0,26,0,1
509428,34,33,4,0,0,0,7,0,1
509429,52,41,13,0,0,0,4,0,1
509436,909,481,289,0,0,0,152,2,1
509440,38,35,9,0,0,0,4,0,1
509442,95,68,32,0,0,0,2,1,1
509444,5,5,1,0,0,0,0,0,1
509452,163,111,45,5,3,0,10,1,1
509456,302,161,96,0,0,0,6,0,1
509457,424,239,121,0,0,0,10,0,1
509461,35,32,8,0,0,0,7,0,1
509463,659,348,210,0,0,0,79,0,1
509468,91,82,13,0,0,0,5,0,1
509470,59,55,9,0,0,0,14,0,1
509474,83,65,27,0,0,0,11,0,1
509476,1225,512,416,2,2,2,73,1,1
509478,574,258,230,0,0,0,27,1,1
509480,160,96,35,0,0,0,10,0,1
509483,146,109,28,1,1,0,11,0,1
509486,284,171,60,0,0,0,21,1,1
509490,27,24,9,0,0,0,2,0,1
509491,95,76,21,0,0,0,11,0,1
509492,50,41,10,0,0,0,21,0,1
509493,4,4,1,0,0,0,1,0,1
509494,66,55,28,0,0,0,1,0,1
509496,761,321,275,0,0,0,39,0,1
509498,35,35,2,0,0,0,4,0,1
509501,125,89,38,0,0,0,7,0,1
509504,254,145,71,0,0,0,13,1,1
509505,927,366,392,0,0,0,13,2,1
509506,64,47,26,0,0,0,1,0,1
509507,112,75,43,0,0,0,5,3,1
509508,812,271,361,0,0,0,13,1,1
509509,36,25,2,0,0,0,1,1,1
509510,85,66,24,0,0,0,10,0,1
509512,8,8,1,0,0,0,1,0,1
509513,165,106,63,0,0,0,4,0,1
509521,60,46,28,0,0,0,1,0,1
509522,5,5,2,0,0,0,0,0,1
509531,236,150,60,0,0,0,6,0,1
509540,275,162,92,0,0,0,4,0,1
509542,123,79,1,0,0,0,57,0,1
509547,58,48,23,0,0,0,8,0,1
509549,162,114,50,1,1,0,8,1,1
509550,79,65,18,3,3,1,14,0,1
509551,110,72,38,0,0,0,8,0,1
509552,89,66,20,0,0,0,5,0,1
509553,198,147,73,0,0,0,4,0,1
509558,158,104,57,0,0,0,2,0,1
509561,485,255,166,0,0,1,19,1,1
509564,161,100,48,3,1,0,5,0,1
509565,48,47,7,0,0,0,2,0,1
509567,1214,552,373,0,0,0,157,0,1
509568,36,28,8,0,0,0,2,0,1
509573,103,63,15,6,2,1,20,0,1
509575,705,272,306,0,0,0,17,1,1
509576,295,175,97,0,0,0,11,0,1
509577,58,49,8,0,0,0,7,0,1
509579,42,39,13,0,0,0,1,1,1
509580,117,88,29,0,0,0,9,0,1
509582,171,119,63,1,1,1,5,0,1
509583,307,173,103,0,0,0,1,1,1
509584,112,85,44,0,0,0,3,0,1
509585,127,90,40,0,0,0,5,0,1
509587,44,40,8,0,0,0,8,0,1
509590,76,49,13,0,0,0,8,0,1
509591,190,131,63,0,0,0,17,1,1
509592,60,52,9,0,0,0,10,0,1
509593,49,49,0,0,0,0,6,0,1
509594,10,9,1,0,0,0,1,0,1
509595,36,32,9,0,0,0,4,0,1
509598,71,60,16,0,0,0,2,1,1
509601,25,21,3,1,1,0,2,0,1
509602,39,31,10,0,0,0,1,0,1
509608,316,182,99,0,0,0,27,0,1
509611,16,11,5,0,0,0,3,0,1
509613,120,106,17,0,0,0,16,0,1
509618,259,150,87,6,1,1,20,0,1
509625,64,46,19,0,0,0,7,0,1
509626,1031,412,340,0,0,0,36,0,1
509627,853,347,372,3,3,1,29,1,1
509631,44,38,15,1,1,0,3,0,1
509634,921,373,322,0,0,0,20,2,1
509636,377,216,102,0,0,0,39,0,1
509638,93,67,30,0,0,0,5,1,1
509640,480,145,176,0,0,0,10,0,1
509644,505,257,68,0,0,0,31,0,1
509649,164,112,59,0,0,0,6,0,1
509652,71,60,11,0,0,0,18,0,1
509660,144,99,52,0,0,0,2,0,1
509662,67,59,25,0,0,0,5,0,1
509663,687,296,190,0,0,0,33,0,1
509667,58,51,12,0,0,0,4,0,1
509670,155,92,43,0,0,0,8,0,1
509671,71,59,25,1,1,2,4,0,1
509673,95,72,23,0,0,0,11,0,1
509674,81,78,7,0,0,0,0,0,1
509676,324,168,63,0,0,0,79,0,1
509684,102,75,39,2,2,0,4,0,1
509685,107,82,34,0,0,0,8,0,1
509686,110,86,5,5,5,1,64,0,1
509690,27,24,9,0,0,0,2,0,1
509698,58,51,17,0,0,0,4,0,1
509710,163,104,55,0,0,0,8,0,1
509711,83,67,26,0,0,0,12,0,1
509723,73,57,10,0,0,0,18,0,1
509726,27,21,7,0,0,0,3,0,1
509730,99,79,25,0,0,0,1,0,1
509731,297,183,120,0,0,0,5,0,1
509734,101,82,26,0,0,1,2,0,1
509735,129,99,16,0,0,0,31,0,1
509737,116,87,29,0,0,0,9,0,1
509738,49,38,15,0,0,0,1,0,1
509739,42,41,10,0,0,0,10,0,1
509742,825,808,14,0,0,0,63,1,1
509744,66,57,23,0,0,0,3,1,1
509747,135,71,58,0,0,0,1,0,1
509751,541,283,159,0,0,0,62,2,1
509754,38,35,11,0,0,0,3,0,1
509759,203,137,48,3,3,2,15,1,1
509760,383,208,163,0,0,1,9,1,1
509761,320,166,97,6,5,0,17,1,1
509767,86,74,25,2,1,0,1,0,1
509771,220,149,17,0,0,0,93,0,1
509772,279,75,37,0,0,0,31,0,1
509777,73,57,15,0,0,0,3,0,1
509779,168,164,2,0,0,0,22,0,1
509784,173,97,57,3,2,0,4,0,1
509785,71,54,28,0,0,0,0,0,1
509786,107,68,48,0,0,0,1,1,1
509787,1663,558,632,5,5,1,15,0,1
509788,39,38,12,0,0,0,2,1,1
509789,45,44,2,0,0,0,2,0,1
509793,80,66,20,0,0,0,5,1,1
509794,379,249,77,0,0,0,19,0,1
509798,427,205,188,0,0,0,7,1,1
509799,890,872,6,0,0,0,85,0,1
509803,110,82,31,0,0,0,5,1,1
509805,179,118,53,0,0,0,1,1,1
509808,14,11,4,0,0,0,0,0,1
509813,603,340,159,3,3,2,48,1,1
509815,321,191,93,0,0,0,18,0,1
509816,46,40,13,0,0,0,4,0,1
509818,522,272,170,0,0,0,20,1,1
509820,110,68,39,0,0,0,2,0,1
509831,479,203,137,8,1,2,15,1,1
509832,76,56,22,3,3,3,13,0,1
509834,75,61,23,0,0,0,8,0,1
509839,15,15,4,0,0,0,3,0,1
509843,58,47,16,0,0,0,1,1,1
509844,166,119,35,0,0,0,7,1,1
509849,184,170,24,0,0,0,33,0,1
509850,127,102,15,0,0,0,33,0,1
509852,735,268,340,0,0,0,11,2,1
509855,207,111,56,0,0,4,9,0,1
509856,520,273,55,0,0,0,198,0,1
509860,33,28,8,0,0,0,3,0,1
509862,329,239,83,0,0,0,17,2,1
509864,239,151,93,0,0,0,4,0,1
509870,113,68,44,0,0,0,4,1,1
509875,389,210,145,3,3,1,25,2,1
509878,479,229,156,0,0,0,16,0,1
509881,69,61,23,0,0,0,2,0,1
509883,120,76,42,4,2,0,9,0,1
509884,68,60,15,0,0,0,11,0,1
509886,50,44,10,0,0,0,10,0,1
509887,463,222,166,0,0,0,16,2,1
509890,96,81,23,0,0,0,9,0,1
509892,251,131,28,0,0,0,49,0,1
509893,118,92,40,0,0,0,1,0,1
509897,10,10,0,0,0,0,5,0,1
509902,121,89,36,1,1,0,6,0,1
509904,46,34,4,4,4,1,12,0,1
509905,910,359,303,0,0,1,5,1,1
509907,536,246,177,1,1,1,10,1,1
509916,218,141,65,3,3,1,11,0,1
509918,37,34,14,0,0,0,1,0,1
509922,608,316,195,0,0,0,79,0,1
509923,123,93,45,0,0,0,1,1,1
509924,83,67,27,0,0,0,12,0,1
509925,175,161,30,0,0,0,11,0,1
509928,134,89,49,0,0,0,5,0,1
509934,48,38,9,0,0,0,19,0,1
509936,333,188,133,1,1,0,4,1,1
509940,40,39,3,0,0,0,3,0,1
509943,125,88,45,0,0,0,3,1,1
509946,32,30,12,0,0,0,2,0,1
509951,79,69,14,0,0,0,14,0,1
509952,400,210,158,0,0,0,13,2,1
509956,373,184,150,0,0,0,0,2,1
509965,533,286,186,2,2,0,22,2,1
509966,68,54,15,0,0,0,6,1,1
509967,186,113,49,0,0,0,35,0,1
509969,2208,798,673,13,10,27,342,2,1
509973,108,83,31,0,0,0,14,0,1
509979,173,120,52,0,0,0,6,0,1
509981,95,77,23,0,0,0,1,0,1
509983,98,69,30,0,0,0,15,0,1
509984,280,136,70,0,0,0,14,0,1
509985,779,404,247,0,0,0,101,0,1
509986,10,9,3,0,0,0,0,0,1
509988,41,35,13,0,0,0,2,0,1
509991,126,91,2,0,0,0,25,1,1
509993,6,6,0,0,0,0,4,0,1
509994,381,216,127,0,0,0,16,1,1
509997,513,270,211,0,0,0,4,1,1
509998,107,83,35,0,0,0,8,0,1
509999,82,67,23,0,0,0,3,0,1
510000,61,55,13,0,0,0,14,0,1
510001,327,197,91,0,0,0,10,0,1
510002,46,41,12,0,0,0,8,0,1
510012,137,106,47,0,0,0,14,0,1
510014,15,14,1,0,0,0,1,1,1
510016,88,66,12,0,0,0,8,0,1
510021,84,68,22,0,0,0,14,0,1
510024,84,67,28,0,0,0,12,0,1
510025,49,42,9,0,0,0,5,0,1
510027,5,5,1,0,0,0,0,0,1
510028,3593,889,1250,0,0,0,67,4,1
510029,47,45,3,0,0,0,1,0,1
510031,38,36,7,0,0,0,3,0,1
510034,108,82,34,0,0,0,5,0,1
510043,157,113,54,0,0,0,11,0,1
510046,10,8,2,0,0,0,0,0,1
510052,13,13,0,0,0,0,2,0,1
510056,100,77,34,0,0,0,1,1,1
510060,119,100,32,0,0,0,7,0,1
510061,107,91,25,0,0,0,14,3,1
510065,42,42,0,0,0,0,7,0,1
510066,91,67,28,0,0,0,4,0,1
510074,17,17,3,0,0,0,2,0,1
510076,137,96,50,0,0,0,1,0,1
510077,913,360,307,0,0,1,5,1,1
510079,183,121,56,0,0,0,2,1,1
510085,103,71,28,1,1,0,4,1,1
510086,26,25,3,0,0,0,1,0,1
510087,50,47,10,0,0,0,3,0,1
510089,197,109,56,0,0,0,4,0,1
510090,128,102,16,0,0,0,36,0,1
510091,249,173,95,0,0,0,5,0,1
510093,87,41,9,0,0,0,18,0,1
510098,169,91,32,0,0,0,16,0,1
510100,207,111,56,0,0,4,9,0,1
510103,131,76,49,0,0,0,4,0,1
510104,215,161,49,0,0,0,33,1,1
510106,455,212,185,1,1,0,8,2,1
510108,2343,655,952,3,3,2,30,1,1
510110,37,30,15,0,0,0,1,0,1
510111,340,181,119,1,1,0,9,1,1
510115,284,171,115,0,0,0,2,0,1
510116,16,16,2,0,0,0,2,0,1
510118,28,26,9,0,0,0,0,0,1
510119,70,57,25,0,0,0,2,0,1
510123,231,144,81,0,0,0,6,0,1
510125,64,56,6,0,0,0,15,0,1
510126,95,72,0,0,0,0,45,0,1
510130,40,33,5,0,0,0,9,0,1
510132,67,62,9,0,0,0,13,0,1
510134,161,119,53,1,1,0,2,1,1
510136,124,112,23,0,0,0,40,0,1
510138,337,196,122,0,0,0,16,0,1
510140,102,87,16,0,0,0,9,1,1
510143,331,181,132,0,0,0,21,0,1
510144,46,38,9,0,0,0,9,0,1
510148,71,62,11,0,0,0,14,0,1
510150,139,99,39,0,0,0,13,0,1
510151,268,142,130,0,0,0,2,1,1
510152,58,48,23,0,0,0,7,0,1
510154,567,251,203,4,3,0,39,2,1
510157,279,156,100,0,0,0,4,0,1
510159,203,112,65,0,0,0,12,1,1
510164,170,111,58,1,1,0,0,1,1
510165,73,60,27,0,0,0,9,1,1
510168,81,62,21,0,0,0,7,0,1
510174,42,34,16,0,0,0,2,1,1
510179,141,89,48,0,0,0,3,0,1
510181,85,73,20,0,0,0,5,0,1
510184,23,23,5,0,0,0,1,1,1
510185,49,36,6,0,0,0,8,0,1
510187,68,62,9,0,0,0,13,0,1
510188,141,91,43,0,0,0,6,0,1
510190,90,70,30,1,1,0,3,0,1
510197,85,66,24,0,0,0,10,0,1
510198,54,49,16,0,0,0,10,0,1
510201,61,51,22,0,0,0,10,0,1
510202,210,147,44,4,3,0,22,1,1
510206,64,59,4,0,0,0,20,0,1
510207,79,68,14,0,0,0,16,0,1
510209,325,202,77,0,0,0,39,1,1
510210,312,184,122,0,0,0,18,2,1
510217,650,329,20,0,0,0,535,0,1
510218,71,61,25,0,0,0,3,0,1
510221,57,47,14,2,1,0,2,0,1
510222,515,252,194,3,3,2,35,0,1
510224,16,16,2,0,0,0,2,0,1
510225,68,57,16,0,0,0,11,0,1
510227,591,247,230,0,0,0,1,2,1
510228,4652,1026,1891,14,14,2,83,2,1
510232,95,76,13,0,0,0,41,0,1
510234,48,43,15,0,0,0,0,0,1
510238,83,59,29,0,0,0,4,1,1
510245,70,68,4,0,0,0,1,0,1
510246,424,224,174,0,0,0,7,2,1
510250,70,56,21,0,0,0,5,0,1
510251,9,9,1,0,0,0,4,0,1
510252,211,157,67,0,0,0,22,0,1
510257,171,136,56,0,0,0,19,0,1
